time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,reward
164.69999999999928,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,惰行,1.2,70.0,6.2,0,70.0,51.4,13.3,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方51.8m先を0.0km/h,後続列車なし,90.0,17.3,未発車,30.0,12.5,0.0,-0.05
144.89999999999972,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,惰行,0.1,70.0,18.0,16.25,16.2,64.9,33.1,12.56,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方65.3m先を0.0km/h,後続列車なし,90.0,37.1,未発車,30.0,14.0,0.0,-0.05
147.19999999999948,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,惰行,0.1,70.0,9.6,4.57,11.8,54.0,30.8,0.99,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方54.3m先を0.0km/h,後続列車なし,90.0,34.8,未発車,30.0,12.8,0.0,-0.05
160.0999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.2000000000000015,惰行,0.4,70.0,13.4,10.23,15.1,58.1,17.9,4.98,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方58.5m先を0.0km/h,後続列車なし,90.0,21.9,未発車,30.0,13.3,0.0,-0.05
155.499999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0999999999999999,力行（加速）,0.7999999999999999,70.0,9.0,0,12.6,53.5,22.5,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方53.8m先を0.0km/h,後続列車なし,90.0,26.5,未発車,30.0,12.7,0.0,-0.05
148.9999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.600000000000001,惰行,0.1,70.0,13.2,10.39,12.6,57.9,29.0,5.15,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方58.2m先を0.0km/h,後続列車なし,90.0,33.0,未発車,30.0,13.2,0.0,-0.05
159.89999999999938,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.9999999999999999,惰行,0.1,70.0,0.0,4.21,12.1,43.6,18.1,0.85,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方43.9m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,11.5,22.9,-0.05
158.7999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,力行（加速）,0.1,70.0,13.2,11.47,14.7,57.8,19.2,6.26,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方58.2m先を0.0km/h,後続列車なし,90.0,23.2,未発車,30.0,13.2,0.0,-0.05
163.3999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.3,力行（加速）,0.1,70.0,8.0,1.7,70.0,52.7,14.6,0.14,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方53.0m先を0.0km/h,後続列車なし,90.0,18.6,未発車,30.0,12.6,0.0,-0.05
179.1999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.7000000000000004,ブレーキ（減速）,4.200000000000001,70.0,31.0,16.76,70.0,47.4,0.8,13.36,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方95.3m先を25.1km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,-0.05
172.3999999999989,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.899999999999999,ブレーキ（減速）,0.8999999999999999,70.0,7.1,0,70.0,52.0,5.6,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.4m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,12.6,5.4,-0.05
143.39999999999975,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,力行（加速）,0.1,70.0,19.8,17.92,17.9,68.3,34.6,15.26,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方68.7m先を0.0km/h,後続列車なし,90.0,38.6,未発車,30.0,14.4,0.0,-0.05
165.29999999999902,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.9000000000000006,力行（加速）,0.1,70.0,0.0,0,70.0,42.7,12.7,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方43.1m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,11.4,28.3,-0.05
178.49999999999912,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,0.1,70.0,0.0,0,70.0,45.6,0.0,0.0,0.6,9.2,この先制限速度なし,この先目立った勾配なし,前方46.0m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,11.7,11.5,-0.05
164.09999999999982,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.7000000000000004,惰行,0.4,70.0,23.9,21.56,70.0,76.7,13.9,22.06,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方77.0m先を0.0km/h,後続列車なし,90.0,17.9,未発車,30.0,15.4,0.0,-0.05
174.69999999999933,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.699999999999992,力行（加速）,0.1,70.0,0.0,0,70.0,46.8,3.3,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方47.2m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,11.9,7.7,-0.05
178.99999999999898,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.600000000000001,惰行,1.4000000000000001,70.0,9.3,0,70.0,53.7,0.0,0.0,1.1,9.2,この先制限速度なし,この先目立った勾配なし,前方54.1m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,12.8,12.0,-0.05
166.3999999999986,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.4999999999999964,力行（加速）,0.7999999999999999,70.0,6.9,0,70.0,51.9,11.6,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.3m先を0.0km/h,後続列車なし,90.0,15.6,未発車,30.0,12.5,0.0,-0.05
150.69999999999928,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,惰行,0.6,70.0,9.6,0,12.0,54.0,27.3,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方54.3m先を0.0km/h,後続列車なし,90.0,31.3,未発車,30.0,12.8,0.0,-0.05
148.3999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,ブレーキ（減速）,0.7,70.0,10.1,0.19,11.6,54.5,29.6,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方54.9m先を0.0km/h,後続列車なし,90.0,33.6,未発車,30.0,12.8,0.0,-0.05
147.59999999999945,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0999999999999999,惰行,0.1,70.0,9.1,3.4,11.4,53.5,30.4,0.55,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方53.9m先を0.0km/h,後続列車なし,90.0,34.4,未発車,30.0,12.7,0.0,-0.05
185.79999999999922,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.3000000000000016,ブレーキ（減速）,2.1000000000000005,70.0,40.4,8.73,70.0,25.4,0.0,3.63,5.9,9.2,この先制限速度なし,この先目立った勾配なし,前方127.0m先を32.9km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,-0.05
149.39999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.5000000000000013,惰行,1.0,70.0,27.6,29.1,29.1,85.8,28.6,40.09,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方86.2m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,16.8,12.4,-0.05
148.5999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.30000000000000004,ブレーキ（減速）,0.7,70.0,10.1,0.76,11.5,54.5,29.4,0.03,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方54.8m先を0.0km/h,後続列車なし,90.0,33.4,未発車,30.0,12.8,0.0,-0.05
160.19999999999936,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.3,惰行,0.1,70.0,0.0,3.34,12.5,43.3,17.8,0.53,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方43.6m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,11.4,23.2,-0.05
170.29999999999902,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.800000000000001,ブレーキ（減速）,0.8999999999999999,70.0,7.1,0,70.0,52.0,7.7,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.4m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,12.6,3.3,-0.05
171.1999999999988,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.800000000000001,力行（加速）,0.7999999999999999,70.0,13.4,0,70.0,51.6,6.8,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方58.6m先を10.7km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,-0.05
164.4999999999986,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,力行（加速）,0.5,70.0,3.2,0,70.0,50.1,13.5,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方50.5m先を0.0km/h,後続列車なし,90.0,17.5,未発車,30.0,12.3,0.0,-0.05
162.29999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.4000000000000001,惰行,1.0,70.0,26.3,27.47,28.8,82.4,15.7,35.75,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方82.8m先を0.0km/h,後続列車なし,90.0,19.7,未発車,30.0,15.9,0.0,-0.05
145.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,1.0,70.0,40.9,39.64,39.6,128.2,33.0,74.05,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方128.6m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,39.6,8.0,-0.5
166.59999999999894,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.2000000000000015,力行（加速）,0.1,70.0,0.0,0,70.0,42.7,11.4,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方43.1m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,11.4,29.6,-0.05
167.29999999999896,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,力行（加速）,0.1,70.0,0.0,0,70.0,42.7,10.7,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方43.2m先を0.8km/h,後続列車なし,60.0,15.0,未発車,60.0,11.4,30.3,-0.05
157.09999999999891,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.899999999999999,力行（加速）,0.7999999999999999,70.0,7.7,0,13.1,52.4,20.9,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.8m先を0.0km/h,後続列車なし,90.0,24.9,未発車,30.0,12.6,0.0,-0.05
169.7999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.8000000000000005,力行（加速）,0.1,70.0,9.0,11.83,70.0,53.5,8.2,6.67,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方53.9m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,12.7,2.8,-0.05
161.69999999999933,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.5,力行（加速）,0.30000000000000004,70.0,8.6,0.68,19.5,53.1,16.3,0.02,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方53.5m先を0.0km/h,後続列車なし,90.0,20.3,未発車,30.0,12.7,0.0,-0.05
177.1999999999988,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,力行（加速）,0.1,70.0,0.0,0,70.0,45.6,0.8,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方46.0m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,11.8,10.2,-0.05
169.2999999999988,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.899999999999995,力行（加速）,0.1,70.0,0.0,0,70.0,42.7,8.7,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方45.2m先を6.2km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,-0.05
167.09999999999965,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.699999999999999,惰行,0.4,70.0,16.4,12.77,70.0,62.4,10.9,7.76,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方62.7m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,13.8,0.1,-0.05
166.19999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,惰行,0.1,70.0,7.8,9.41,70.0,52.5,11.8,4.22,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.9m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,12.6,29.2,-0.05
159.99999999999898,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,5.999999999999995,ブレーキ（減速）,0.7999999999999999,70.0,7.6,0,15.7,52.4,18.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.7m先を0.0km/h,後続列車なし,90.0,22.0,未発車,30.0,12.6,0.0,-0.05
147.5999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.699999999999991,惰行,1.0,70.0,19.5,19.96,20.0,67.7,30.4,18.93,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方68.1m先を0.0km/h,後続列車なし,90.0,34.4,未発車,30.0,14.3,0.0,-0.05
163.79999999999876,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.2,力行（加速）,0.8999999999999999,70.0,5.2,0,70.0,50.9,14.2,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方51.3m先を0.0km/h,後続列車なし,90.0,18.2,未発車,30.0,12.4,0.0,-0.05
172.09999999999937,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.600000000000001,力行（加速）,0.1,70.0,9.8,0.59,70.0,44.7,5.9,0.02,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方54.5m先を12.7km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,-0.05
153.5999999999991,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.5000000000000018,惰行,0.6,70.0,9.6,0,12.6,54.0,24.4,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方54.3m先を0.0km/h,後続列車なし,90.0,28.4,未発車,30.0,12.8,0.0,-0.05
158.89999999999893,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.000000000000002,力行（加速）,0.7999999999999999,70.0,5.1,0,14.2,50.8,19.1,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方51.2m先を0.0km/h,後続列車なし,90.0,23.1,未発車,30.0,12.4,0.0,-0.05
161.79999999999927,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.9000000000000012,惰行,0.1,70.0,0.0,0,14.7,42.7,16.2,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方43.1m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,11.4,24.8,-0.05
158.49999999999906,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.5,ブレーキ（減速）,0.7999999999999999,70.0,7.6,0,13.7,52.4,19.5,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.7m先を0.0km/h,後続列車なし,90.0,23.5,未発車,30.0,12.6,0.0,-0.05
178.09999999999965,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.6,ブレーキ（減速）,4.200000000000001,70.0,30.2,17.23,70.0,52.6,1.9,14.12,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方93.1m先を23.4km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,-0.05
174.7999999999986,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.2000000000000015,ブレーキ（減速）,3.2000000000000015,70.0,22.1,0,70.0,51.6,5.2,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方73.1m先を18.0km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,-0.05
176.89999999999893,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.700000000000002,惰行,3.3000000000000016,70.0,25.7,0,70.0,48.2,3.1,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方81.2m先を21.6km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,-0.05
149.8999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0000000000000018,惰行,1.0,70.0,26.1,27.63,27.6,81.8,28.1,36.16,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方82.2m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,16.3,12.9,-0.05
147.6999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.900000000000002,惰行,0.1,70.0,9.2,6.09,11.5,53.6,30.3,1.77,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方54.0m先を0.0km/h,後続列車なし,90.0,34.3,未発車,30.0,12.7,0.0,-0.05
151.39999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.3,惰行,0.2,70.0,27.2,25.32,25.3,84.7,26.6,30.39,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方85.1m先を0.0km/h,後続列車なし,90.0,30.6,未発車,30.0,16.1,0.0,-0.05
152.89999999999984,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.800000000000001,惰行,0.2,70.0,23.2,20.91,20.9,75.1,25.1,20.76,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方75.4m先を0.0km/h,後続列車なし,90.0,29.1,未発車,30.0,15.1,0.0,-0.05
163.69999999999968,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0000000000000004,惰行,0.1,70.0,15.8,16.47,22.4,61.4,14.3,12.9,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方61.8m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,13.7,26.7,-0.05
180.29999999999902,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.3000000000000007,惰行,0.1,70.0,0.0,0,70.0,45.6,0.0,0.0,2.4,9.2,この先制限速度なし,この先目立った勾配なし,前方46.0m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,11.7,13.3,-0.05
155.9999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0000000000000004,ブレーキ（減速）,0.7999999999999999,70.0,7.6,0,12.6,52.4,22.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.7m先を0.0km/h,後続列車なし,90.0,26.0,未発車,30.0,12.6,0.0,-0.05
154.7999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,惰行,0.1,70.0,27.0,24.76,24.8,84.0,23.2,29.07,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方84.4m先を0.0km/h,後続列車なし,90.0,27.2,未発車,30.0,16.0,0.0,-0.05
162.69999999999882,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.8000000000000005,力行（加速）,0.7999999999999999,70.0,6.9,0,70.0,51.9,15.3,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.3m先を0.0km/h,後続列車なし,90.0,19.3,未発車,30.0,12.5,0.0,-0.05
143.09999999999982,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,力行（加速）,0.1,70.0,22.8,21.28,21.3,74.3,34.9,21.49,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方74.7m先を0.0km/h,後続列車なし,90.0,38.9,未発車,30.0,15.0,0.0,-0.05
167.2999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,力行（加速）,0.7999999999999999,70.0,7.1,0.49,70.0,52.0,10.7,0.01,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.4m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,12.6,0.3,-0.05
169.1999999999989,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7999999999999999,力行（加速）,0.7999999999999999,70.0,9.1,0.2,70.0,51.7,8.8,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方53.9m先を5.9km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,-0.05
159.1999999999988,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.799999999999999,力行（加速）,0.7999999999999999,70.0,9.0,0,15.2,53.5,18.8,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方53.8m先を0.0km/h,後続列車なし,90.0,22.8,未発車,30.0,12.7,0.0,-0.05
157.39999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,惰行,1.0,70.0,28.4,28.72,28.7,87.7,20.6,39.05,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方88.1m先を0.0km/h,後続列車なし,90.0,24.6,未発車,30.0,16.4,0.0,-0.05
158.2999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.8999999999999999,力行（加速）,0.1,70.0,0.0,0,13.1,48.2,19.7,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方48.6m先を0.0km/h,後続列車なし,90.0,23.7,未発車,30.0,12.1,0.0,-0.05
148.19999999999942,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,力行（加速）,0.1,70.0,10.1,0.77,11.5,54.5,29.8,0.03,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方54.9m先を0.0km/h,後続列車なし,90.0,33.8,未発車,30.0,12.9,0.0,-0.05
175.99999999999915,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.2,惰行,2.9000000000000012,70.0,21.7,0.28,70.0,44.7,4.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方72.4m先を20.1km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,-0.05
176.6999999999991,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,惰行,1.4000000000000001,70.0,9.3,0,70.0,53.7,1.3,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方54.1m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,12.8,9.7,-0.05
172.5999999999989,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,5.099999999999998,ブレーキ（減速）,0.8999999999999999,70.0,7.1,0,70.0,52.0,5.4,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.4m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,12.6,5.6,-0.05
163.99999999999983,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.6000000000000003,惰行,0.4,70.0,24.2,21.85,29.2,77.3,14.0,22.67,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方77.6m先を0.0km/h,後続列車なし,90.0,18.0,未発車,30.0,15.4,0.0,-0.05
175.69999999999928,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,力行（加速）,0.1,70.0,0.0,0,70.0,45.6,2.3,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方46.0m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,11.7,8.7,-0.05
162.09999999999977,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,惰行,0.1,70.0,20.6,21.16,21.6,69.8,15.9,21.26,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方70.2m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,14.7,25.1,-0.05
156.6999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,力行（加速）,0.1,70.0,0.0,9.13,12.0,47.2,21.3,3.97,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方47.6m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,12.0,19.7,-0.05
167.69999999999962,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,惰行,0.1,70.0,8.4,12.13,70.0,52.7,10.3,7.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方53.4m先を1.9km/h,後続列車なし,90.0,15.0,未発車,30.0,12.6,0.7,-0.05
151.49999999999923,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,惰行,2.9000000000000012,70.0,8.3,0,11.5,52.9,26.5,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方53.3m先を0.0km/h,後続列車なし,90.0,30.5,未発車,30.0,12.7,0.0,-0.05
165.69999999999985,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.700000000000001,力行（加速）,0.1,70.0,22.7,23.25,70.0,74.0,12.3,25.66,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方74.4m先を0.0km/h,後続列車なし,90.0,16.3,未発車,30.0,15.2,0.0,-0.05
164.1999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.8999999999999999,ブレーキ（減速）,1.0999999999999999,70.0,6.2,0,70.0,51.4,13.8,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方51.8m先を0.0km/h,後続列車なし,90.0,17.8,未発車,30.0,12.5,0.0,-0.05
166.29999999999873,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,惰行,0.2,70.0,0.0,0,70.0,48.2,11.7,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方48.6m先を0.0km/h,後続列車なし,90.0,15.7,未発車,30.0,12.1,0.0,-0.05
159.5999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.9999999999999999,力行（加速）,0.1,70.0,21.7,23.11,23.1,71.9,18.4,25.35,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方72.3m先を0.0km/h,後続列車なし,90.0,22.4,未発車,30.0,14.8,0.0,-0.05
180.99999999999886,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.6,惰行,1.4000000000000001,70.0,9.3,0,70.0,53.7,0.0,0.0,3.1,9.2,この先制限速度なし,この先目立った勾配なし,前方54.1m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,12.8,14.0,-0.05
185.9999999999987,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.300000000000001,惰行,0.1,70.0,0.0,0,70.0,45.6,0.0,0.0,8.1,9.2,この先制限速度なし,この先目立った勾配なし,前方46.0m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,11.7,19.0,-0.05
